internals,assignments,viva,lab_marks,mid_exam,attendance,study_hours,backlogs,sleep_hours,stress_level,previous_cgpa,branch,year,final_score,grade
14,11,8,15,12,74,4.6,0,9.6,6,5.74,MECH,3,49.07,FAIL
14,7,6,14,9,67,2.4,1,8.0,7,4.39,ECE,1,40.09,FAIL
15,6,4,16,9,72,5.4,2,8.0,3,5.49,MECH,2,41.37,FAIL
14,6,4,17,13,85,2.8,2,5.7,7,4.82,ECE,3,46.52,FAIL
16,8,4,19,14,94,5.5,2,9.7,1,6.43,MECH,4,52.49,D
15,12,4,9,9,83,3.5,1,9.1,5,5.58,ECE,1,43.26,FAIL
4,9,0,16,9,76,0.6,3,5.7,4,4.12,MECH,1,31.64,FAIL
15,14,6,10,15,97,2.0,2,6.3,2,5.79,ECE,1,56.27,D
12,4,3,18,12,70,3.1,1,8.9,3,5.21,CSE,1,42.36,FAIL
18,9,5,20,19,90,6.7,0,9.7,4,6.76,MECH,4,65.41,C
11,11,4,15,20,70,5.8,1,5.1,5,5.56,ECE,1,52.07,D
18,9,7,22,16,81,7.2,1,5.5,4,6.35,MECH,2,61.26,C
20,11,6,16,18,73,7.3,2,6.8,5,5.09,MECH,1,54.51,D
14,8,6,16,9,74,2.9,2,3.7,3,5.57,MECH,1,47.53,FAIL
13,7,2,13,3,69,3.6,1,7.0,4,5.19,CSE,4,33.24,FAIL
23,7,6,14,13,95,3.2,1,8.8,4,6.12,ECE,4,55.45,D
9,7,2,9,11,64,2.7,2,4.8,5,4.93,MECH,2,33.41,FAIL
12,7,3,17,7,63,0.3,1,7.2,7,4.57,MECH,2,38.8,FAIL
19,7,6,19,16,100,4.0,0,6.1,7,4.86,MECH,4,62.32,C
13,9,4,14,12,89,1.4,2,9.5,5,5.9,MECH,1,43.32,FAIL
13,4,3,8,10,39,3.9,4,6.1,6,4.47,MECH,2,24.24,FAIL
15,8,3,19,14,66,8.2,1,9.3,6,4.95,MECH,1,45.55,FAIL
7,5,5,13,14,47,3.0,5,6.1,4,4.3,ECE,4,26.1,FAIL
11,8,3,14,9,60,4.4,1,8.2,7,4.27,MECH,4,39.06,FAIL
9,8,2,13,8,27,5.8,0,7.4,3,4.01,ECE,4,27.79,FAIL
13,13,5,18,18,72,4.6,1,6.8,1,6.03,MECH,3,55.64,D
6,9,5,17,16,57,4.6,3,5.8,3,4.27,ECE,4,37.59,FAIL
10,8,1,14,16,75,3.3,2,7.5,8,4.22,CSE,1,41.88,FAIL
8,12,4,8,17,50,3.5,0,6.3,4,5.68,CSE,4,40.91,FAIL
13,8,3,11,5,76,2.1,0,6.0,6,4.56,MECH,1,40.33,FAIL
16,11,6,16,12,68,5.7,2,9.2,4,5.94,MECH,1,50.79,D
10,11,4,15,20,97,0.5,2,7.8,6,5.76,ECE,2,54.96,D
17,12,4,19,19,96,5.9,0,8.0,5,6.35,MECH,4,62.29,C
9,8,3,13,18,86,1.2,1,6.4,5,5.1,MECH,4,45.22,FAIL
13,9,4,9,16,70,5.9,4,6.7,6,5.2,CSE,2,36.17,FAIL
14,9,6,17,17,100,3.3,1,6.6,4,5.94,MECH,2,60.96,C
11,5,2,4,11,51,1.5,0,7.5,6,4.26,CSE,2,30.74,FAIL
8,10,4,8,12,53,5.2,3,8.0,5,5.37,CSE,4,30.47,FAIL
17,7,3,16,14,73,5.9,1,7.0,5,5.27,MECH,2,49.02,FAIL
19,10,4,12,12,100,3.1,1,5.8,3,5.6,CSE,1,51.81,D
15,10,4,14,14,71,5.4,0,8.1,5,6.37,ECE,2,49.46,FAIL
7,4,2,12,9,72,0.0,1,7.1,4,4.51,MECH,4,34.93,FAIL
3,8,1,8,10,53,1.4,3,4.8,7,4.03,ECE,3,18.59,FAIL
20,8,5,18,19,89,6.6,2,3.8,2,6.0,CSE,2,60.05,C
20,8,6,18,17,89,3.6,1,7.4,7,5.52,MECH,4,60.75,C
13,8,4,10,18,86,0.3,2,5.8,2,5.29,MECH,4,45.43,FAIL
7,10,3,9,14,65,2.6,1,7.6,6,4.18,CSE,4,36.18,FAIL
8,9,5,13,14,64,2.2,2,5.8,3,4.92,MECH,4,38.44,FAIL
15,8,3,10,7,55,3.7,0,7.2,6,4.81,MECH,2,36.2,FAIL
14,12,5,16,9,76,3.3,0,6.4,5,5.65,MECH,3,51.37,D
11,8,2,15,15,58,4.4,2,9.6,2,5.85,ECE,1,42.5,FAIL
19,12,4,11,11,57,3.9,1,8.4,8,5.27,CSE,1,42.5,FAIL
17,10,4,17,14,68,6.7,1,9.0,7,4.91,CSE,2,47.91,FAIL
14,8,1,9,9,67,4.8,0,7.0,6,4.56,MECH,2,35.17,FAIL
12,5,4,16,14,66,4.9,1,8.2,4,5.54,CSE,4,44.94,FAIL
20,12,1,9,14,81,6.3,0,7.1,7,6.01,MECH,2,48.14,FAIL
16,10,3,14,15,76,3.2,1,9.2,2,5.55,MECH,4,53.7,D
11,7,4,12,13,70,1.5,3,6.9,1,4.82,ECE,4,40.8,FAIL
17,8,3,10,15,77,6.4,2,4.9,2,4.85,ECE,1,45.5,FAIL
15,12,3,17,9,60,4.3,0,4.0,3,5.02,ECE,4,47.97,FAIL
15,8,2,11,14,76,4.3,1,9.5,3,5.66,MECH,4,47.95,FAIL
9,9,4,12,18,77,2.7,0,7.7,4,5.04,CSE,1,46.45,FAIL
8,8,3,15,10,52,2.8,0,7.8,4,5.23,ECE,4,38.56,FAIL
11,12,5,17,14,89,5.7,0,9.2,4,5.99,ECE,1,57.27,D
17,5,6,12,16,61,6.0,3,4.5,1,5.33,CSE,2,43.5,FAIL
11,11,3,13,13,76,5.6,1,6.5,5,5.82,ECE,1,44.54,FAIL
18,15,7,18,15,92,5.6,1,6.6,4,6.91,ECE,3,64.1,C
10,6,4,14,13,88,5.1,1,8.1,4,5.61,CSE,3,47.72,FAIL
17,6,5,13,15,75,4.3,2,6.0,8,4.4,CSE,3,43.65,FAIL
8,9,3,10,11,69,3.6,3,5.2,5,4.37,CSE,2,35.4,FAIL
17,10,3,19,18,89,6.4,3,5.2,5,5.84,MECH,4,55.99,D
8,10,2,11,16,85,3.3,1,8.7,7,4.74,MECH,3,42.62,FAIL
15,10,4,8,12,65,4.7,1,5.9,2,5.11,ECE,3,43.2,FAIL
14,8,1,19,11,63,2.4,1,6.2,5,4.54,CSE,4,42.05,FAIL
11,11,4,14,10,43,2.7,1,8.0,7,5.09,ECE,3,36.46,FAIL
14,11,6,12,12,77,3.5,2,6.0,5,5.68,CSE,2,47.65,FAIL
14,5,1,9,14,73,2.4,1,4.4,2,4.25,CSE,1,39.98,FAIL
15,12,5,19,15,92,5.6,2,4.6,4,6.4,CSE,3,58.23,D
15,7,3,9,8,80,1.3,1,6.9,5,4.35,CSE,1,37.53,FAIL
17,12,6,19,21,95,4.2,2,7.7,1,6.18,ECE,2,62.35,C
8,10,4,14,12,64,4.3,2,6.7,2,4.88,ECE,2,36.89,FAIL
18,11,3,13,12,92,0.4,3,7.6,9,4.56,CSE,3,43.13,FAIL
11,7,1,11,9,67,3.1,2,4.6,6,4.1,MECH,2,30.81,FAIL
14,12,5,19,12,86,4.5,1,4.7,8,5.8,ECE,4,55.14,D
12,6,3,11,7,53,4.9,2,10.4,7,4.94,MECH,3,32.02,FAIL
12,8,3,14,16,78,3.6,1,8.8,6,5.42,CSE,4,43.35,FAIL
10,6,6,9,9,45,5.4,0,8.2,4,4.45,CSE,3,34.5,FAIL
14,10,4,13,5,70,3.8,3,6.0,6,4.19,CSE,2,35.3,FAIL
15,12,3,10,11,81,4.0,1,6.6,8,4.78,MECH,2,45.59,FAIL
15,15,3,17,12,67,4.5,2,7.0,7,5.17,CSE,2,44.27,FAIL
11,10,5,17,11,59,5.9,3,9.0,5,5.25,CSE,2,42.12,FAIL
12,12,6,10,16,87,2.6,0,7.6,5,5.83,MECH,1,52.59,D
14,5,5,16,11,73,3.0,2,7.8,6,5.09,MECH,1,44.42,FAIL
14,4,5,8,15,67,2.7,2,6.7,4,4.96,MECH,4,40.18,FAIL
11,7,2,12,16,75,3.3,3,8.2,6,5.42,ECE,3,36.13,FAIL
17,9,5,17,14,100,6.9,1,7.5,4,6.25,MECH,1,57.87,D
18,12,3,15,14,92,5.1,1,7.1,4,6.27,MECH,1,54.4,D
14,13,6,13,17,92,1.7,1,5.9,3,5.63,MECH,1,56.27,D
17,9,6,16,15,81,2.8,0,6.8,4,5.72,ECE,2,57.64,D
10,8,3,18,16,77,4.7,1,5.4,4,5.64,CSE,2,50.81,D
5,7,2,9,12,39,2.2,1,6.9,8,4.63,MECH,2,23.15,FAIL
16,7,2,12,10,64,2.5,0,7.1,3,5.44,CSE,1,42.0,FAIL
17,9,5,17,22,67,6.7,2,3.4,6,5.81,ECE,3,52.14,D
10,6,3,7,13,46,2.8,1,6.7,3,4.38,ECE,3,32.64,FAIL
12,9,4,13,12,57,5.9,1,5.2,5,5.33,ECE,2,39.94,FAIL
12,4,3,10,14,45,6.5,0,7.7,6,4.2,CSE,2,36.6,FAIL
14,5,7,15,14,74,2.5,0,8.0,1,5.97,CSE,4,48.2,FAIL
15,7,6,10,14,87,2.2,3,6.4,2,5.49,MECH,1,47.75,FAIL
15,11,5,17,14,91,3.4,4,7.8,3,6.21,CSE,3,52.99,D
16,7,2,15,12,81,1.8,2,7.9,2,6.28,ECE,4,48.77,FAIL
15,12,1,19,15,60,4.2,1,6.7,5,5.31,MECH,3,47.64,FAIL
13,9,1,7,8,46,3.6,3,9.3,5,4.59,CSE,2,24.43,FAIL
12,8,4,18,8,48,4.7,3,5.9,3,4.31,CSE,3,32.94,FAIL
14,11,4,20,13,55,6.8,1,9.2,5,5.66,MECH,3,49.72,FAIL
14,9,6,17,10,61,5.6,2,6.7,4,5.06,MECH,3,45.92,FAIL
18,10,5,12,14,72,5.0,3,5.7,5,5.48,CSE,2,44.29,FAIL
9,9,0,12,8,59,0.1,1,6.5,4,4.2,MECH,4,31.14,FAIL
12,11,3,8,16,80,4.9,2,5.4,6,4.68,MECH,1,43.97,FAIL
16,10,2,8,18,71,7.4,2,8.2,8,5.26,CSE,3,41.4,FAIL
13,11,3,9,11,75,0.0,1,4.6,7,4.51,MECH,3,41.97,FAIL
15,10,5,13,13,92,5.4,1,9.1,8,5.68,ECE,1,49.3,FAIL
13,6,3,5,11,57,3.7,1,5.6,2,4.56,CSE,2,35.01,FAIL
12,7,5,19,13,81,2.3,1,8.3,4,6.24,ECE,1,50.79,D
14,8,3,12,19,74,5.6,0,7.0,6,5.23,ECE,3,51.22,D
17,11,7,14,12,69,7.4,3,7.4,8,4.14,ECE,2,45.55,FAIL
18,10,5,24,16,88,5.6,2,6.1,6,5.94,ECE,3,61.3,C
13,10,7,14,16,88,3.3,4,7.5,3,5.62,ECE,1,46.54,FAIL
9,7,5,7,15,60,2.1,1,7.2,4,4.72,CSE,3,35.91,FAIL
9,6,5,18,12,72,4.3,0,4.8,6,4.77,CSE,4,46.91,FAIL
19,9,5,14,10,79,5.7,1,5.6,5,5.27,ECE,2,50.65,D
11,7,3,16,14,70,3.2,1,6.2,3,5.97,MECH,3,42.97,FAIL
7,8,3,6,17,83,3.4,0,5.9,4,5.52,MECH,1,40.66,FAIL
13,10,5,18,18,79,9.6,1,8.9,5,6.31,MECH,4,53.37,D
17,12,5,17,15,100,6.2,1,7.0,3,6.04,CSE,1,58.22,D
11,10,0,12,12,52,6.3,0,5.8,7,5.58,CSE,3,38.87,FAIL
13,8,4,15,10,73,1.1,2,6.3,4,5.25,ECE,4,39.95,FAIL
13,4,4,10,11,61,2.6,3,6.2,5,5.17,CSE,2,33.98,FAIL
12,6,2,13,11,84,4.1,1,6.6,7,5.3,CSE,2,39.83,FAIL
8,8,2,11,12,50,2.0,2,5.4,5,4.8,CSE,2,27.96,FAIL
18,9,5,18,17,80,7.2,1,5.8,7,5.58,MECH,2,54.33,D
15,8,5,13,14,65,6.8,2,8.1,3,5.49,MECH,1,43.66,FAIL
4,8,3,11,15,63,2.9,2,7.3,6,4.96,CSE,4,30.29,FAIL
10,8,5,14,18,53,7.6,1,6.8,7,6.04,MECH,2,40.94,FAIL
8,4,4,13,17,68,4.0,2,7.0,3,5.36,ECE,1,38.81,FAIL
18,10,5,15,19,91,9.2,0,6.9,5,6.8,ECE,2,63.07,C
15,9,4,17,13,74,4.3,4,6.7,5,5.79,MECH,1,41.39,FAIL
15,9,5,18,9,84,5.2,1,7.8,5,5.89,ECE,4,48.43,FAIL
16,13,6,13,17,99,6.8,0,7.7,6,6.84,CSE,1,57.34,D
16,9,4,12,10,78,6.6,0,4.6,3,4.48,MECH,2,45.71,FAIL
13,8,4,16,12,66,5.0,3,6.8,5,4.22,MECH,2,40.39,FAIL
12,12,6,15,17,82,3.7,1,4.7,8,5.64,ECE,3,54.5,D
10,5,4,12,15,66,5.0,4,8.0,7,4.74,MECH,4,35.14,FAIL
9,11,0,8,14,67,2.4,2,8.2,7,4.82,CSE,1,33.04,FAIL
12,12,2,16,8,52,4.3,1,6.1,5,5.57,CSE,2,36.46,FAIL
13,8,5,11,8,88,1.8,3,6.8,9,4.88,ECE,3,35.81,FAIL
13,7,2,13,15,69,0.4,1,3.8,7,4.97,CSE,4,42.27,FAIL
11,12,6,19,7,77,4.1,1,8.5,5,5.22,ECE,3,49.14,FAIL
10,9,2,14,16,59,6.5,0,8.1,5,5.62,ECE,4,44.99,FAIL
17,11,6,20,15,81,5.9,0,8.7,4,5.86,ECE,4,62.9,C
16,9,3,15,12,63,3.8,0,9.2,6,5.82,ECE,4,46.09,FAIL
20,10,6,17,15,72,7.5,1,5.2,6,5.18,CSE,3,53.08,D
14,6,3,12,19,88,2.9,1,8.3,6,4.87,MECH,4,50.35,D
10,9,2,10,10,86,0.2,2,9.2,5,4.95,MECH,2,35.04,FAIL
13,5,3,9,10,74,0.0,1,4.8,2,4.56,CSE,4,38.55,FAIL
9,5,0,8,12,48,1.6,2,6.7,5,4.03,CSE,1,23.1,FAIL
12,12,3,17,13,100,5.6,0,6.5,6,5.41,MECH,2,53.43,D
16,10,6,18,19,100,2.7,3,8.3,3,6.43,MECH,2,61.47,C
16,9,7,11,15,85,4.9,0,3.4,5,5.88,MECH,4,55.18,D
19,10,4,15,8,63,7.3,3,9.7,8,5.55,MECH,3,42.86,FAIL
12,10,3,13,12,73,1.8,2,6.8,3,4.75,ECE,1,41.64,FAIL
11,13,2,13,13,66,5.0,2,8.4,4,5.1,CSE,3,39.47,FAIL
8,11,5,10,14,93,5.1,1,6.9,8,4.37,CSE,4,47.22,FAIL
9,11,3,14,15,78,2.3,0,7.7,5,5.33,MECH,1,46.77,FAIL
10,8,2,14,15,63,6.7,4,3.5,4,4.71,MECH,4,33.57,FAIL
18,14,5,16,13,67,3.4,1,6.4,5,5.66,CSE,2,52.57,D
13,9,2,13,17,91,3.2,1,8.3,7,4.68,ECE,4,47.04,FAIL
17,11,6,18,16,99,8.2,4,7.4,5,5.96,MECH,4,56.63,D
19,11,4,17,16,97,5.0,1,4.5,6,5.4,ECE,3,58.06,D
18,11,5,16,13,86,5.9,0,7.1,5,5.9,ECE,3,56.12,D
15,8,3,11,9,71,6.7,1,5.8,6,6.14,MECH,4,39.14,FAIL
10,3,2,0,4,26,2.7,2,5.6,6,3.14,CSE,3,11.91,FAIL
13,10,2,12,15,79,6.5,2,4.7,4,5.32,MECH,4,43.24,FAIL
13,6,4,7,7,74,3.0,4,7.9,3,4.65,MECH,1,32.72,FAIL
10,10,4,14,11,77,2.9,1,8.7,6,5.57,MECH,1,45.09,FAIL
14,9,1,10,18,75,3.5,2,10.2,5,5.14,MECH,1,45.94,FAIL
14,9,3,9,10,55,2.8,1,4.8,4,4.47,MECH,3,36.79,FAIL
17,9,6,20,16,83,5.6,2,8.2,6,5.5,CSE,1,53.74,D
17,10,4,13,12,84,4.5,0,8.2,8,5.34,CSE,4,48.1,FAIL
22,5,2,17,9,85,3.0,1,6.1,5,5.12,MECH,1,46.7,FAIL
14,6,4,15,11,89,5.3,0,5.6,5,5.03,ECE,1,46.84,FAIL
11,8,1,10,17,84,3.4,1,5.4,3,5.39,CSE,3,45.67,FAIL
13,8,4,12,11,68,3.3,1,6.2,5,4.52,ECE,1,38.64,FAIL
11,8,5,7,14,73,4.1,3,7.3,5,5.63,MECH,2,36.93,FAIL
11,11,4,15,12,76,4.9,1,9.0,5,5.58,MECH,2,48.55,FAIL
13,10,4,11,16,76,4.8,1,8.7,4,5.08,CSE,3,45.33,FAIL
21,9,7,15,20,89,3.3,3,4.6,6,6.27,MECH,4,58.22,D
18,11,7,14,23,84,5.7,1,5.8,5,6.32,MECH,1,61.67,C
18,10,6,20,19,100,3.6,1,8.9,10,6.56,MECH,1,62.49,C
9,10,3,15,11,100,2.7,0,5.9,5,5.26,CSE,4,50.85,D
10,7,5,11,6,76,1.1,2,6.9,1,4.83,MECH,2,37.77,FAIL
14,7,4,8,14,17,6.0,0,4.4,3,4.64,ECE,1,30.31,FAIL
15,13,5,17,10,93,4.0,2,8.7,6,6.2,CSE,1,50.2,D
19,6,4,12,12,66,4.4,3,4.1,4,5.0,CSE,4,43.08,FAIL
13,6,5,5,15,62,6.1,1,4.5,4,4.02,MECH,2,34.87,FAIL
12,7,1,10,17,69,3.0,3,8.6,3,4.83,ECE,4,37.29,FAIL
11,8,3,12,9,68,1.3,1,9.9,4,5.32,ECE,4,35.48,FAIL
13,11,3,11,14,84,4.1,2,6.6,5,5.03,CSE,1,47.41,FAIL
6,3,4,11,10,51,4.6,1,6.9,6,4.02,ECE,1,30.34,FAIL
15,7,2,12,10,58,3.5,1,8.4,3,5.02,MECH,4,40.97,FAIL
14,8,9,6,16,80,6.9,4,7.4,7,3.89,ECE,3,42.49,FAIL
11,9,5,10,13,84,0.0,4,6.4,3,4.73,ECE,1,41.73,FAIL
15,8,3,19,11,84,6.2,1,6.3,6,5.29,CSE,2,46.26,FAIL
15,10,5,14,12,63,5.6,1,4.6,6,4.98,ECE,1,45.1,FAIL
19,9,3,15,12,60,4.9,0,7.3,3,5.53,MECH,2,49.85,FAIL
16,11,3,14,12,67,0.0,1,6.9,3,4.92,MECH,2,48.58,FAIL
16,15,5,15,21,78,6.6,1,6.3,6,5.88,CSE,2,59.56,D
11,11,2,12,15,97,1.9,0,5.5,4,5.25,ECE,4,52.55,D
4,5,2,11,8,44,3.0,2,5.6,5,3.6,ECE,1,23.16,FAIL
13,9,2,16,13,71,3.7,2,7.9,6,5.11,MECH,3,40.45,FAIL
9,9,0,15,13,55,4.8,2,8.3,6,4.5,MECH,2,35.0,FAIL
11,8,3,9,6,50,5.3,1,6.5,3,4.34,ECE,1,30.87,FAIL
17,11,5,18,19,89,5.8,2,6.4,5,5.94,MECH,1,60.93,C
16,10,2,14,15,83,5.6,1,5.7,3,4.93,ECE,2,52.01,D
11,12,6,17,14,81,4.5,1,8.4,7,5.68,MECH,2,52.99,D
11,13,5,13,12,88,4.8,1,7.0,8,4.64,MECH,4,45.33,FAIL
11,4,4,12,11,67,1.8,2,7.6,3,4.89,ECE,1,34.75,FAIL
12,10,4,14,9,68,2.5,1,7.5,5,4.65,CSE,4,43.37,FAIL
18,11,6,16,12,100,5.8,0,6.5,7,6.25,ECE,2,60.07,C
22,8,5,13,16,71,5.7,1,5.3,5,5.46,ECE,1,50.25,D
7,7,7,17,12,86,5.4,1,5.5,6,4.94,ECE,1,46.02,FAIL
16,9,1,14,14,75,3.0,3,8.7,5,5.16,ECE,1,41.03,FAIL
16,9,5,10,12,47,5.8,1,5.9,3,5.63,MECH,1,41.29,FAIL
8,5,3,14,14,44,1.7,2,6.4,5,4.98,ECE,3,29.49,FAIL
11,8,6,17,14,66,6.2,4,5.3,7,4.24,CSE,3,38.43,FAIL
20,12,5,16,18,90,3.5,0,5.2,6,5.83,MECH,2,60.78,C
15,14,5,16,19,86,7.4,3,5.8,8,6.06,ECE,4,53.0,D
12,9,6,19,19,88,1.0,1,9.5,1,5.84,ECE,3,57.58,D
14,9,4,19,9,60,7.5,3,8.0,6,5.3,ECE,3,41.69,FAIL
16,11,5,12,19,99,3.3,0,6.2,4,5.34,MECH,1,61.68,C
14,10,2,10,9,60,3.2,1,8.6,3,4.55,MECH,4,40.37,FAIL
17,9,4,13,10,78,4.4,0,6.8,8,5.16,MECH,2,45.04,FAIL
15,9,7,18,9,74,2.6,2,9.0,4,5.24,ECE,4,46.55,FAIL
8,8,6,17,13,72,3.9,0,10.3,4,5.78,ECE,4,46.2,FAIL
15,9,5,14,16,95,2.5,2,8.5,6,5.7,MECH,2,53.82,D
16,8,2,14,18,64,2.6,0,7.1,1,6.49,ECE,1,50.85,D
15,6,7,12,7,54,5.0,1,8.0,8,5.32,MECH,1,35.4,FAIL
10,6,2,10,13,75,2.2,1,7.0,9,4.86,CSE,3,35.5,FAIL
7,4,3,11,7,69,2.5,3,4.2,7,3.34,CSE,2,27.02,FAIL
11,7,5,15,10,100,1.3,3,6.0,6,5.35,MECH,3,41.18,FAIL
16,10,5,16,13,85,3.0,3,5.6,5,5.93,CSE,4,50.45,D
17,10,3,15,14,68,6.6,0,6.0,3,5.29,MECH,4,54.35,D
13,7,5,9,11,59,2.3,0,9.7,7,5.84,CSE,2,40.52,FAIL
7,5,1,8,7,46,2.5,2,8.7,7,4.69,ECE,3,22.57,FAIL
13,12,6,12,11,59,4.4,2,7.7,6,5.05,ECE,3,38.68,FAIL
9,7,2,15,14,76,3.3,1,8.2,6,4.67,MECH,4,42.35,FAIL
16,11,5,19,19,96,8.5,2,4.2,6,6.55,CSE,1,59.63,D
13,6,5,11,13,91,3.7,0,8.1,4,5.29,ECE,3,49.33,FAIL
11,10,4,7,12,78,4.7,2,8.4,10,4.71,ECE,4,37.99,FAIL
9,12,6,12,10,70,5.9,1,3.6,4,4.16,ECE,2,41.5,FAIL
20,10,7,17,16,79,5.8,1,8.1,4,6.17,CSE,1,57.99,D
7,8,5,15,15,67,4.5,1,4.9,7,4.98,ECE,1,43.27,FAIL
13,10,4,20,13,100,3.7,4,4.0,5,5.37,MECH,4,51.7,D
16,11,5,20,15,72,8.0,1,9.0,5,6.22,CSE,3,54.79,D
17,3,2,15,15,73,3.8,4,5.5,8,5.02,MECH,2,36.26,FAIL
10,7,1,8,17,41,3.1,1,5.9,6,4.03,ECE,4,32.66,FAIL
11,11,3,16,14,72,2.7,2,8.5,6,4.64,CSE,2,41.74,FAIL
9,8,5,8,11,87,0.5,2,6.5,2,4.42,ECE,3,40.61,FAIL
16,8,4,16,9,58,5.6,3,6.7,6,4.87,ECE,2,39.48,FAIL
7,8,2,15,12,63,0.0,2,6.7,3,3.99,MECH,3,34.55,FAIL
15,11,3,19,12,86,4.0,2,7.5,4,5.67,CSE,4,48.75,FAIL
10,7,4,10,10,52,3.6,2,6.7,5,4.59,MECH,2,30.11,FAIL
18,13,4,12,16,90,8.5,4,7.2,5,5.89,MECH,2,51.44,D
16,9,4,9,11,67,0.3,1,6.2,6,4.93,MECH,1,40.94,FAIL
13,5,4,11,8,69,2.2,0,7.5,7,4.22,MECH,2,39.78,FAIL
10,4,5,9,13,58,3.7,2,7.5,7,3.75,ECE,3,29.55,FAIL
19,7,3,15,16,80,3.6,0,9.8,2,5.74,CSE,4,53.44,D
18,6,4,8,13,100,2.9,2,6.4,10,4.64,MECH,4,41.12,FAIL
18,11,4,17,14,86,3.8,1,6.7,5,5.45,ECE,3,54.0,D
11,8,2,8,9,62,1.5,0,7.4,7,4.0,ECE,1,31.74,FAIL
14,12,4,16,17,92,4.7,2,8.4,1,6.38,CSE,3,55.36,D
3,10,2,8,7,70,0.0,0,5.4,4,4.05,CSE,3,29.39,FAIL
15,9,3,17,12,95,3.9,0,7.2,2,5.43,MECH,1,56.39,D
16,8,3,12,13,87,2.8,1,3.2,3,5.42,MECH,2,49.52,FAIL
6,7,4,5,12,30,6.0,0,6.6,5,4.51,ECE,3,24.01,FAIL
15,11,5,15,18,59,7.5,3,8.6,4,5.0,CSE,4,43.53,FAIL
12,7,4,8,13,89,3.3,2,5.9,8,4.52,CSE,2,40.84,FAIL
16,13,4,14,17,77,6.8,3,7.3,9,5.03,ECE,2,48.68,FAIL
9,7,3,14,13,59,3.4,2,6.2,3,4.36,MECH,3,36.53,FAIL
9,8,5,13,12,65,2.1,5,5.7,4,4.6,CSE,1,34.96,FAIL
13,9,5,13,14,46,7.5,1,8.5,3,5.28,ECE,2,42.35,FAIL
9,7,0,13,11,73,5.0,0,5.4,7,4.49,CSE,4,39.89,FAIL
19,12,4,13,14,100,4.0,0,7.4,5,6.07,CSE,1,59.99,D
15,3,4,16,12,87,5.4,2,7.5,5,5.15,ECE,2,45.31,FAIL
13,10,7,18,16,100,4.5,1,5.7,6,6.16,CSE,1,56.43,D
13,11,5,15,15,88,3.9,0,7.2,4,5.46,MECH,2,55.3,D
15,5,2,13,12,90,1.3,1,5.6,3,4.91,ECE,2,44.68,FAIL
15,9,6,15,16,100,3.5,1,7.8,5,5.98,ECE,2,54.42,D
17,8,9,17,10,80,5.2,1,5.0,4,5.39,CSE,2,49.92,FAIL
10,8,5,11,20,72,3.8,3,6.5,6,5.34,MECH,2,42.76,FAIL
14,8,3,11,19,90,5.8,0,6.6,2,5.0,ECE,4,52.53,D
16,9,7,19,16,96,4.8,1,8.7,5,6.16,ECE,3,62.05,C
18,7,4,7,12,67,2.2,1,7.2,4,4.7,CSE,3,39.47,FAIL
9,9,2,9,16,64,1.4,0,8.4,5,4.82,ECE,4,38.33,FAIL
15,9,4,14,15,77,3.7,2,7.8,7,5.04,CSE,4,47.2,FAIL
17,12,4,16,13,87,3.0,1,7.8,4,6.17,MECH,3,53.87,D
18,8,3,12,15,86,4.7,1,6.5,7,4.34,CSE,3,49.98,FAIL
17,11,2,17,8,53,2.6,2,8.5,2,5.85,CSE,4,43.77,FAIL
13,7,4,18,16,100,2.8,1,6.5,8,5.55,MECH,3,53.16,D
10,11,4,13,14,65,6.1,1,4.4,7,4.89,CSE,2,43.65,FAIL
8,10,5,11,7,71,4.3,0,6.7,3,4.61,CSE,3,40.97,FAIL
11,4,1,11,14,61,2.6,2,7.7,3,4.19,ECE,2,31.65,FAIL
18,11,3,16,17,100,4.0,1,4.6,2,5.48,CSE,3,62.73,C
19,10,5,19,14,78,6.8,1,5.7,7,5.6,CSE,1,53.89,D
12,8,3,12,12,62,4.6,0,5.2,4,4.93,CSE,3,41.79,FAIL
16,11,4,19,18,87,5.2,0,8.2,4,6.11,MECH,2,59.23,D
17,7,3,9,11,86,2.5,0,9.5,3,4.96,MECH,1,47.65,FAIL
11,11,3,15,12,72,6.1,1,6.7,9,4.99,ECE,2,39.85,FAIL
11,12,4,16,16,87,8.6,1,7.8,3,6.86,CSE,2,53.21,D
16,6,1,13,15,62,2.4,1,7.8,5,5.56,ECE,3,43.76,FAIL
7,7,4,10,13,67,1.6,3,9.3,5,4.36,MECH,4,29.94,FAIL
10,6,4,7,7,44,4.4,1,6.0,4,4.47,MECH,4,30.45,FAIL
14,9,6,10,13,55,5.8,2,6.7,4,4.92,MECH,2,42.47,FAIL
14,7,6,14,16,100,3.8,0,6.5,4,5.41,CSE,1,57.79,D
18,14,5,20,18,99,1.9,1,7.1,6,5.79,CSE,2,66.12,C
24,11,6,15,15,75,3.8,1,10.8,4,7.1,CSE,4,59.73,D
13,7,4,9,13,99,5.2,1,7.0,8,5.0,ECE,1,42.23,FAIL
13,8,3,11,15,72,3.2,1,5.7,3,5.33,MECH,2,45.45,FAIL
13,8,5,8,12,71,5.2,2,5.3,7,5.05,CSE,1,36.7,FAIL
17,9,5,13,18,75,6.3,2,8.9,1,6.25,ECE,1,52.97,D
13,10,3,7,15,73,4.5,1,5.7,3,5.96,CSE,2,42.71,FAIL
